subscriber_id,segment_truth,days_since_last_visit,purchase_count_90d,avg_order_value,last_category,subscribe_channel,is_loyalty_member,state,last_engagement_date
sub_01019,post_purchase,5,5,124.37,apparel,checkout_optin,False,NY,2026-04-26
sub_01020,high_intent_browser,7,0,43.51,beauty,loyalty_signup,False,NY,2026-04-24
sub_01021,new_subscriber,1,0,52.07,apparel,referral,False,TX,2026-04-30
sub_01022,high_intent_browser,5,0,29.91,kids,checkout_optin,False,TX,2026-04-26
sub_01023,high_intent_browser,4,1,50.98,electronics,loyalty_signup,False,WA,2026-04-27
sub_01024,new_subscriber,3,0,16.96,apparel,popup,False,GA,2026-04-28
sub_01025,new_subscriber,2,0,45.31,wellness,referral,False,WA,2026-04-29
sub_01026,price_sensitive,16,1,0,kids,checkout_optin,False,OH,2026-04-15
sub_01027,post_purchase,3,6,0,apparel,loyalty_signup,False,FL,2026-04-28
sub_01028,high_intent_browser,1,2,17.14,kids,popup,False,MA,2026-04-30
sub_01029,price_sensitive,21,3,92.36,electronics,loyalty_signup,False,PA,2026-04-10
sub_01030,new_subscriber,4,0,9.52,beauty,paid_social,False,IL,2026-04-27
sub_01031,high_intent_browser,4,0,35.67,beauty,referral,False,WA,2026-04-27
sub_01032,price_sensitive,16,5,38.58,kids,paid_social,True,WA,2026-04-15
sub_01033,price_sensitive,12,3,87.88,kids,referral,False,CA,2026-04-19
sub_01034,high_intent_browser,9,0,37.47,beauty,paid_social,False,GA,2026-04-22
sub_01035,vip_loyalist,16,33,994.66,beauty,loyalty_signup,True,CA,2026-04-15
sub_01036,new_subscriber,6,3,0.49,home,loyalty_signup,False,PA,2026-04-25
sub_01037,price_sensitive,11,5,49.67,home,paid_social,False,FL,2026-04-20
sub_01038,price_sensitive,23,6,0,electronics,popup,False,OH,2026-04-08
sub_01039,post_purchase,5,4,19.13,apparel,popup,False,FL,2026-04-26
sub_01040,price_sensitive,24,2,64.09,electronics,checkout_optin,True,TX,2026-04-07
sub_01041,new_subscriber,3,0,54.58,wellness,checkout_optin,False,IL,2026-04-28
sub_01042,price_sensitive,22,4,110.96,wellness,paid_social,False,NY,2026-04-09
sub_01043,winback_dormant,66,8,200.2,kids,checkout_optin,False,TX,2026-02-24
sub_01044,new_subscriber,5,0,36.61,beauty,paid_social,False,IL,2026-04-26
sub_01045,post_purchase,8,9,80.82,electronics,popup,False,IL,2026-04-23
sub_01046,price_sensitive,17,6,79.68,wellness,checkout_optin,False,PA,2026-04-14
sub_01047,high_intent_browser,4,0,49.25,electronics,checkout_optin,False,IL,2026-04-27
sub_01048,winback_dormant,41,12,179.83,apparel,referral,False,TX,2026-03-21
sub_01049,high_intent_browser,5,1,26.25,apparel,loyalty_signup,True,NY,2026-04-26
sub_01050,new_subscriber,4,0,57.1,wellness,checkout_optin,False,NY,2026-04-27
sub_01051,price_sensitive,24,3,3.19,apparel,loyalty_signup,False,NY,2026-04-07
sub_01052,price_sensitive,15,4,30.73,apparel,loyalty_signup,False,NY,2026-04-16
sub_01053,new_subscriber,2,0,4.18,beauty,paid_social,False,FL,2026-04-29
sub_01054,high_intent_browser,6,1,10.43,apparel,popup,True,TX,2026-04-25
sub_01055,high_intent_browser,2,0,69.99,apparel,popup,False,FL,2026-04-29
sub_01056,vip_loyalist,11,21,390.48,wellness,paid_social,True,CA,2026-04-20
sub_01057,high_intent_browser,3,1,60.09,apparel,popup,False,MA,2026-04-28
sub_01058,vip_loyalist,4,39,575.94,wellness,referral,True,CA,2026-04-27
sub_01059,price_sensitive,15,2,82.06,wellness,referral,False,GA,2026-04-16
sub_01060,post_purchase,7,4,222.71,home,loyalty_signup,False,PA,2026-04-24
sub_01061,post_purchase,13,2,160.15,home,popup,False,OH,2026-04-18
sub_01062,high_intent_browser,6,0,40.02,home,loyalty_signup,True,IL,2026-04-25
sub_01063,post_purchase,5,6,119.98,apparel,paid_social,False,CA,2026-04-26
sub_01064,high_intent_browser,6,0,24.86,home,checkout_optin,False,FL,2026-04-25
sub_01065,post_purchase,6,3,55.78,apparel,popup,False,IL,2026-04-25
sub_01066,post_purchase,6,7,59.57,kids,referral,False,OH,2026-04-25
sub_01067,price_sensitive,18,4,67.13,electronics,referral,True,WA,2026-04-13
sub_01068,winback_dormant,101,9,121.06,beauty,checkout_optin,True,CA,2026-01-20
sub_01069,price_sensitive,16,3,75.25,wellness,paid_social,True,MA,2026-04-15
sub_01070,price_sensitive,22,2,81.11,apparel,paid_social,False,FL,2026-04-09
sub_01071,new_subscriber,3,1,19.05,kids,popup,False,MA,2026-04-28
sub_01072,price_sensitive,26,6,63.88,apparel,paid_social,False,GA,2026-04-05
sub_01073,price_sensitive,17,6,48.75,home,checkout_optin,False,TX,2026-04-14
sub_01074,post_purchase,6,0,168.67,beauty,popup,True,GA,2026-04-25
sub_01075,vip_loyalist,9,31,656.92,apparel,loyalty_signup,True,TX,2026-04-22
sub_01076,post_purchase,10,2,194.33,home,loyalty_signup,False,PA,2026-04-21
sub_01077,vip_loyalist,16,28,671.93,wellness,checkout_optin,True,TX,2026-04-15
sub_01078,high_intent_browser,2,1,47.72,apparel,loyalty_signup,False,IL,2026-04-29
sub_01079,high_intent_browser,5,1,40.58,home,popup,False,GA,2026-04-26
sub_01080,price_sensitive,19,2,54.03,electronics,checkout_optin,False,IL,2026-04-12
sub_01081,post_purchase,7,2,105.2,kids,referral,False,MA,2026-04-24
sub_01082,winback_dormant,63,4,157.3,wellness,popup,False,TX,2026-02-27
sub_01083,price_sensitive,21,4,99.88,apparel,checkout_optin,False,IL,2026-04-10
sub_01084,price_sensitive,23,1,78.01,apparel,referral,False,OH,2026-04-08
sub_01085,high_intent_browser,3,2,16.25,electronics,referral,False,PA,2026-04-28
sub_01086,high_intent_browser,3,2,14.96,home,checkout_optin,False,CA,2026-04-28
sub_01087,price_sensitive,16,7,38.19,home,loyalty_signup,False,FL,2026-04-15
sub_01088,high_intent_browser,4,1,0,beauty,loyalty_signup,False,CA,2026-04-27
sub_01089,new_subscriber,2,0,27.22,kids,checkout_optin,False,MA,2026-04-29
sub_01090,price_sensitive,9,6,38.04,beauty,popup,False,OH,2026-04-22
sub_01091,new_subscriber,4,0,29.31,apparel,checkout_optin,False,WA,2026-04-27
sub_01092,vip_loyalist,12,21,593.09,home,paid_social,True,OH,2026-04-19
sub_01093,new_subscriber,2,0,59.7,home,checkout_optin,False,FL,2026-04-29
sub_01094,vip_loyalist,15,7,414.76,beauty,loyalty_signup,True,NY,2026-04-16
sub_01095,price_sensitive,10,5,21.06,home,referral,False,CA,2026-04-21
sub_01096,high_intent_browser,1,1,25.43,electronics,loyalty_signup,False,OH,2026-04-30
sub_01097,high_intent_browser,4,1,20.73,wellness,loyalty_signup,False,PA,2026-04-27
sub_01098,winback_dormant,107,13,316.54,apparel,popup,False,TX,2026-01-14
sub_01099,post_purchase,9,3,0,wellness,checkout_optin,False,OH,2026-04-22
sub_01100,price_sensitive,18,2,36.27,wellness,loyalty_signup,True,OH,2026-04-13
sub_01101,high_intent_browser,5,1,51.33,home,checkout_optin,False,CA,2026-04-26
sub_01102,price_sensitive,20,3,132.36,beauty,loyalty_signup,False,NY,2026-04-11
sub_01103,price_sensitive,11,3,35.7,kids,loyalty_signup,False,PA,2026-04-20
sub_01104,vip_loyalist,7,31,1289.01,home,popup,True,PA,2026-04-24
sub_01105,high_intent_browser,4,1,45.19,kids,loyalty_signup,False,FL,2026-04-27
sub_01106,post_purchase,9,3,104.62,home,popup,False,PA,2026-04-22
sub_01107,price_sensitive,6,2,35.22,electronics,popup,False,PA,2026-04-25
sub_01108,winback_dormant,57,12,381.21,home,loyalty_signup,False,OH,2026-03-05
sub_01109,winback_dormant,129,16,248.63,apparel,paid_social,False,WA,2025-12-23
sub_01110,winback_dormant,159,2,232.9,beauty,checkout_optin,False,IL,2025-11-23
sub_01111,new_subscriber,2,0,22.21,electronics,paid_social,True,OH,2026-04-29
sub_01112,price_sensitive,19,5,26.31,home,paid_social,False,CA,2026-04-12
sub_01113,post_purchase,9,5,237.78,wellness,loyalty_signup,True,TX,2026-04-22
sub_01114,price_sensitive,4,3,71.04,home,checkout_optin,False,FL,2026-04-27
sub_01115,high_intent_browser,6,1,50.99,kids,paid_social,False,NY,2026-04-25
sub_01116,vip_loyalist,6,44,816.33,kids,paid_social,True,OH,2026-04-25
sub_01117,high_intent_browser,4,1,19.54,home,popup,False,TX,2026-04-27
sub_01118,new_subscriber,1,0,40.28,kids,checkout_optin,False,TX,2026-04-30
sub_01119,new_subscriber,2,0,54.27,apparel,referral,True,TX,2026-04-29
sub_01120,high_intent_browser,5,0,17.61,beauty,popup,False,PA,2026-04-26
sub_01121,post_purchase,6,6,134.51,electronics,popup,False,MA,2026-04-25
sub_01122,post_purchase,4,3,214.43,electronics,referral,False,MA,2026-04-27
sub_01123,winback_dormant,106,7,380.0,electronics,loyalty_signup,False,GA,2026-01-15
sub_01124,new_subscriber,2,0,73.58,beauty,loyalty_signup,False,CA,2026-04-29
sub_01125,new_subscriber,1,0,8.38,electronics,referral,False,MA,2026-04-30
sub_01126,new_subscriber,0,0,37.82,electronics,paid_social,True,TX,2026-05-01
sub_01127,high_intent_browser,5,1,26.57,beauty,loyalty_signup,False,MA,2026-04-26
sub_01128,post_purchase,10,5,136.53,electronics,referral,False,TX,2026-04-21
sub_01129,new_subscriber,2,1,52.32,kids,popup,False,WA,2026-04-29
sub_01130,price_sensitive,11,2,66.31,wellness,checkout_optin,False,PA,2026-04-20
sub_01131,post_purchase,3,1,157.39,beauty,checkout_optin,False,OH,2026-04-28
sub_01132,winback_dormant,97,12,281.41,apparel,referral,False,PA,2026-01-24
sub_01133,price_sensitive,10,0,76.84,kids,referral,False,FL,2026-04-21
sub_01134,winback_dormant,83,13,292.37,apparel,popup,False,TX,2026-02-07
sub_01135,winback_dormant,88,10,252.94,kids,loyalty_signup,False,WA,2026-02-02
sub_01136,high_intent_browser,3,3,23.01,wellness,popup,True,OH,2026-04-28
sub_01137,high_intent_browser,5,0,16.6,electronics,loyalty_signup,False,GA,2026-04-26
sub_01138,high_intent_browser,5,0,28.72,kids,checkout_optin,True,MA,2026-04-26
sub_01139,high_intent_browser,5,2,31.04,wellness,paid_social,False,CA,2026-04-26
sub_01140,new_subscriber,2,1,20.96,wellness,checkout_optin,False,TX,2026-04-29
sub_01141,high_intent_browser,6,0,7.22,kids,loyalty_signup,False,OH,2026-04-25
sub_01142,high_intent_browser,6,0,63.94,beauty,checkout_optin,False,CA,2026-04-25
sub_01143,new_subscriber,3,0,49.77,wellness,referral,True,PA,2026-04-28
sub_01144,new_subscriber,0,0,40.94,apparel,checkout_optin,False,OH,2026-05-01
sub_01145,high_intent_browser,3,1,43.79,kids,checkout_optin,False,CA,2026-04-28
sub_01146,price_sensitive,19,1,71.49,home,paid_social,False,FL,2026-04-12
sub_01147,winback_dormant,80,13,166.42,wellness,loyalty_signup,True,IL,2026-02-10
sub_01148,post_purchase,8,4,161.91,apparel,loyalty_signup,True,OH,2026-04-23
sub_01149,price_sensitive,12,3,52.35,wellness,checkout_optin,False,GA,2026-04-19
sub_01150,new_subscriber,2,0,11.23,kids,popup,False,IL,2026-04-29
sub_01151,high_intent_browser,5,1,0,kids,popup,False,PA,2026-04-26
sub_01152,price_sensitive,18,2,31.83,beauty,referral,False,IL,2026-04-13
sub_01153,high_intent_browser,4,1,46.35,apparel,popup,False,IL,2026-04-27
sub_01154,high_intent_browser,5,0,0,home,paid_social,False,OH,2026-04-26
sub_01155,new_subscriber,3,0,47.07,wellness,paid_social,False,IL,2026-04-28
sub_01156,price_sensitive,21,5,62.89,kids,paid_social,False,OH,2026-04-10
sub_01157,high_intent_browser,5,0,51.04,beauty,loyalty_signup,False,NY,2026-04-26
sub_01158,price_sensitive,14,4,51.94,electronics,checkout_optin,False,MA,2026-04-17
sub_01159,price_sensitive,27,0,89.47,wellness,loyalty_signup,False,NY,2026-04-04
sub_01160,high_intent_browser,4,0,63.05,wellness,checkout_optin,False,WA,2026-04-27
sub_01161,post_purchase,10,7,75.03,apparel,popup,False,WA,2026-04-21
sub_01162,high_intent_browser,7,0,24.87,apparel,checkout_optin,False,NY,2026-04-24
sub_01163,high_intent_browser,5,2,40.31,beauty,loyalty_signup,False,TX,2026-04-26
sub_01164,price_sensitive,17,0,65.54,apparel,paid_social,False,OH,2026-04-14
sub_01165,winback_dormant,45,8,493.77,home,referral,False,NY,2026-03-17
sub_01166,high_intent_browser,8,0,0.96,apparel,loyalty_signup,False,WA,2026-04-23
sub_01167,new_subscriber,2,1,42.65,home,paid_social,False,MA,2026-04-29
sub_01168,price_sensitive,26,6,50.92,home,loyalty_signup,False,NY,2026-04-05
sub_01169,vip_loyalist,7,28,904.91,kids,loyalty_signup,True,CA,2026-04-24
sub_01170,post_purchase,13,0,199.49,apparel,checkout_optin,False,CA,2026-04-18
sub_01171,new_subscriber,2,0,15.98,beauty,popup,False,NY,2026-04-29
sub_01172,high_intent_browser,3,0,53.12,wellness,referral,False,GA,2026-04-28
sub_01173,price_sensitive,11,4,52.88,apparel,popup,False,FL,2026-04-20
sub_01174,high_intent_browser,6,0,19.18,beauty,loyalty_signup,False,FL,2026-04-25
sub_01175,price_sensitive,14,5,58.07,kids,paid_social,False,WA,2026-04-17
sub_01176,post_purchase,8,2,71.33,wellness,paid_social,False,FL,2026-04-23
sub_01177,vip_loyalist,8,22,891.13,wellness,checkout_optin,True,FL,2026-04-23
sub_01178,vip_loyalist,9,8,1704.03,kids,referral,True,CA,2026-04-22
sub_01179,vip_loyalist,15,24,223.09,apparel,loyalty_signup,True,MA,2026-04-16
sub_01180,price_sensitive,12,5,33.56,kids,loyalty_signup,False,OH,2026-04-19
sub_01181,winback_dormant,222,11,350.62,electronics,paid_social,False,WA,2025-09-21
sub_01182,new_subscriber,1,0,19.62,kids,referral,False,OH,2026-04-30
sub_01183,new_subscriber,3,0,50.01,apparel,popup,False,WA,2026-04-28
sub_01184,post_purchase,6,2,116.37,beauty,checkout_optin,False,CA,2026-04-25
sub_01185,price_sensitive,7,7,74.27,kids,loyalty_signup,False,FL,2026-04-24
sub_01186,new_subscriber,4,2,22.4,apparel,popup,False,MA,2026-04-27
sub_01187,new_subscriber,1,0,10.8,kids,popup,False,FL,2026-04-30
sub_01188,new_subscriber,3,0,40.56,apparel,paid_social,False,FL,2026-04-28
sub_01189,high_intent_browser,6,2,69.95,apparel,loyalty_signup,False,NY,2026-04-25
sub_01190,high_intent_browser,6,1,37.73,apparel,paid_social,False,WA,2026-04-25
sub_01191,new_subscriber,2,1,40.2,beauty,paid_social,False,FL,2026-04-29
sub_01192,price_sensitive,13,1,60.34,beauty,popup,False,IL,2026-04-18
sub_01193,high_intent_browser,4,0,25.41,apparel,checkout_optin,False,PA,2026-04-27
sub_01194,new_subscriber,2,0,54.7,home,paid_social,True,MA,2026-04-29
sub_01195,winback_dormant,26,6,113.02,electronics,popup,False,PA,2026-04-05
sub_01196,price_sensitive,14,5,70.06,kids,checkout_optin,False,PA,2026-04-17
sub_01197,high_intent_browser,6,0,34.36,beauty,popup,False,MA,2026-04-25
sub_01198,price_sensitive,27,2,50.67,apparel,popup,False,MA,2026-04-04
sub_01199,post_purchase,8,4,177.07,wellness,paid_social,False,GA,2026-04-23
sub_01200,high_intent_browser,7,0,25.71,apparel,loyalty_signup,False,GA,2026-04-24
sub_01201,high_intent_browser,4,0,37.47,kids,referral,False,NY,2026-04-27
sub_01202,price_sensitive,35,5,36.3,home,referral,False,NY,2026-03-27
sub_01203,post_purchase,14,7,178.94,apparel,paid_social,False,FL,2026-04-17
sub_01204,post_purchase,10,8,180.56,wellness,checkout_optin,False,MA,2026-04-21
sub_01205,new_subscriber,3,0,28.06,apparel,popup,True,TX,2026-04-28
sub_01206,high_intent_browser,4,2,30.7,apparel,checkout_optin,False,MA,2026-04-27
sub_01207,high_intent_browser,4,0,21.79,apparel,paid_social,False,NY,2026-04-27
sub_01208,vip_loyalist,10,21,603.65,wellness,loyalty_signup,True,IL,2026-04-21
sub_01209,new_subscriber,3,0,26.8,electronics,loyalty_signup,False,MA,2026-04-28
sub_01210,high_intent_browser,2,2,40.62,wellness,paid_social,False,MA,2026-04-29
sub_01211,new_subscriber,3,0,53.74,beauty,checkout_optin,False,CA,2026-04-28
sub_01212,vip_loyalist,16,20,1042.89,apparel,popup,True,WA,2026-04-15
sub_01213,winback_dormant,86,3,81.1,wellness,referral,False,CA,2026-02-04
sub_01214,high_intent_browser,5,0,36.65,apparel,popup,False,GA,2026-04-26
sub_01215,vip_loyalist,9,0,1449.98,home,checkout_optin,True,IL,2026-04-22
sub_01216,high_intent_browser,3,2,69.42,electronics,paid_social,True,NY,2026-04-28
sub_01217,vip_loyalist,5,25,0,electronics,loyalty_signup,True,OH,2026-04-26
sub_01218,post_purchase,1,3,227.87,electronics,referral,False,GA,2026-04-30
sub_01219,post_purchase,4,6,272.5,electronics,loyalty_signup,False,OH,2026-04-27
sub_01220,high_intent_browser,6,0,16.23,beauty,paid_social,False,WA,2026-04-25
sub_01221,high_intent_browser,6,1,15.44,electronics,paid_social,False,CA,2026-04-25
sub_01222,vip_loyalist,15,29,1097.89,electronics,checkout_optin,True,MA,2026-04-16
sub_01223,price_sensitive,19,4,42.33,wellness,checkout_optin,False,WA,2026-04-12
sub_01224,winback_dormant,154,9,109.43,electronics,loyalty_signup,True,WA,2025-11-28
sub_01225,price_sensitive,13,2,66.4,home,checkout_optin,False,WA,2026-04-18
sub_01226,price_sensitive,4,4,82.15,apparel,referral,True,GA,2026-04-27
sub_01227,winback_dormant,113,5,291.77,apparel,loyalty_signup,False,TX,2026-01-08
sub_01228,new_subscriber,4,0,32.58,beauty,checkout_optin,False,WA,2026-04-27
sub_01229,price_sensitive,24,4,62.27,beauty,popup,False,WA,2026-04-07
sub_01230,high_intent_browser,3,0,66.28,apparel,referral,False,TX,2026-04-28
sub_01231,high_intent_browser,4,1,63.5,wellness,paid_social,True,IL,2026-04-27
sub_01232,high_intent_browser,4,0,36.39,beauty,referral,False,IL,2026-04-27
sub_01233,winback_dormant,87,7,336.47,wellness,checkout_optin,False,WA,2026-02-03
sub_01234,winback_dormant,98,8,258.85,wellness,checkout_optin,False,CA,2026-01-23
sub_01235,new_subscriber,2,1,29.16,wellness,referral,False,WA,2026-04-29
sub_01236,price_sensitive,16,5,15.37,apparel,paid_social,False,CA,2026-04-15
sub_01237,vip_loyalist,10,22,1019.62,kids,loyalty_signup,True,PA,2026-04-21
sub_01238,price_sensitive,21,4,36.76,home,paid_social,False,OH,2026-04-10
sub_01239,price_sensitive,20,2,75.42,home,loyalty_signup,False,MA,2026-04-11
sub_01240,price_sensitive,16,2,114.35,beauty,loyalty_signup,False,NY,2026-04-15
sub_01241,new_subscriber,3,0,61.68,beauty,referral,False,MA,2026-04-28
sub_01242,winback_dormant,62,4,297.57,apparel,popup,False,OH,2026-02-28
sub_01243,new_subscriber,4,0,18.44,electronics,popup,True,CA,2026-04-27
sub_01244,high_intent_browser,4,1,54.46,electronics,popup,False,GA,2026-04-27
sub_01245,post_purchase,7,7,183.17,wellness,loyalty_signup,False,TX,2026-04-24
sub_01246,new_subscriber,3,0,41.74,electronics,referral,True,FL,2026-04-28
sub_01247,post_purchase,5,7,171.04,wellness,popup,False,WA,2026-04-26
sub_01248,vip_loyalist,10,14,649.26,apparel,loyalty_signup,True,TX,2026-04-21
sub_01249,vip_loyalist,18,5,931.8,home,loyalty_signup,True,MA,2026-04-13
sub_01250,price_sensitive,15,3,103.08,kids,checkout_optin,False,CA,2026-04-16
sub_01251,high_intent_browser,4,0,10.55,home,checkout_optin,False,PA,2026-04-27
sub_01252,price_sensitive,27,5,82.21,beauty,referral,True,GA,2026-04-04
sub_01253,price_sensitive,16,3,81.25,home,paid_social,False,MA,2026-04-15
sub_01254,new_subscriber,0,0,50.03,apparel,checkout_optin,False,GA,2026-05-01
sub_01255,high_intent_browser,4,1,18.05,electronics,referral,False,NY,2026-04-27
sub_01256,high_intent_browser,4,0,48.09,wellness,loyalty_signup,False,NY,2026-04-27
sub_01257,vip_loyalist,13,7,1590.43,electronics,checkout_optin,True,WA,2026-04-18
sub_01258,high_intent_browser,6,1,29.46,apparel,popup,True,MA,2026-04-25
sub_01259,price_sensitive,28,5,90.75,home,referral,False,NY,2026-04-03
sub_01260,price_sensitive,15,3,13.2,home,checkout_optin,False,TX,2026-04-16
sub_01261,post_purchase,3,3,27.76,apparel,paid_social,False,NY,2026-04-28
sub_01262,new_subscriber,3,0,63.43,kids,paid_social,False,GA,2026-04-28
sub_01263,price_sensitive,18,5,0,home,checkout_optin,False,MA,2026-04-13
sub_01264,vip_loyalist,3,24,1326.02,beauty,popup,True,MA,2026-04-28
sub_01265,high_intent_browser,8,0,2.23,home,loyalty_signup,False,TX,2026-04-23
sub_01266,post_purchase,11,4,133.68,wellness,loyalty_signup,False,CA,2026-04-20
sub_01267,high_intent_browser,5,2,39.48,home,popup,False,CA,2026-04-26
sub_01268,new_subscriber,2,0,62.73,kids,referral,False,TX,2026-04-29
sub_01269,post_purchase,11,2,142.8,electronics,referral,False,FL,2026-04-20
sub_01270,price_sensitive,14,2,127.17,apparel,referral,False,MA,2026-04-17
